Unnamed: 0.1,Name,Phone,Address,Opening Hours,Type,Rating,Has Deliveries,Has Table Reservation,Has Menu,Has Sending A Massage,Facebook Url,Instagram Url,Home Page Url,Positive Reviews Count,Negative Reviews Count,Expert Reviews Count,Number Of Visits In Last Month,Number Of Reviews,Number Of Top 3,Has Discounts And Benefits,Postal Code
13,Hummus Eliyahu,03-9615677,"Azrieli Mall Rishonim, Rishon Lezion","Sunday
  10: 30-21: 00
Monday
  10: 30-21: 00
Tuesday
  10: 30-21: 00
Wednesday
  10: 30-21: 00
Thursday
  10: 30-21: 00
Friday
  09: 30-14: 00
Saturday
 closed",A network of chickpeas,7.1,False,False,True,False,https://www.facebook.com/326910581073910,,http://humus-eli-yahoo.com,15,3,-1.0,287,476,6,False,0
14,Pizza Pepe,03-7443939,"Arieh Ben Eliezer 31, Rishon Lezion","Sunday
  11: 30-22: 30
Monday
  11: 30-22: 30
Tuesday
  11: 30-22: 30
Wednesday
  11: 30-22: 30
Thursday
  11: 30-22: 30
Friday
 closed
Saturday
 closed",Pizzeria,8.0,True,False,True,True,https://www.facebook.com/1093375407424863,,http://pizza-papa.zapages.co.il,-1,-1,-1.0,38,14,0,False,7522936
15,The falafel of Ramla,052-5407730,"Rothschild 47, Rishon Lezion","Sunday
  09: 30-20: 00
Monday
  09: 30-20: 00
Tuesday
  09: 30-20: 00
Wednesday
  09: 30-20: 00
Thursday
  09: 30-20: 00
Friday
  09: 30-14: 15
Saturday
 closed",Fast food restaurant,9.0,True,False,True,True,https://www.facebook.com/falafel.r.rishon,https://www.instagram.com/Falafel_ramla.rishon/,http://falafel_ramla.rishon,10,-1,-1.0,206,108,5,True,7526644
16,Jaja,077-9386330,"Rothschild 86, Rishon Lezion","Sunday
  11: 45-24: 00
Monday
  11: 45-24: 00
Tuesday
  11: 45-24: 00
Wednesday
  11: 45-24: 00
Thursday
  11: 45-24: 00
Friday
  12: 00-22: 00
Saturday
  12: 00-24: 00",Restaurant bar,8.6,False,True,True,True,https://www.facebook.com/766029270080872,https://www.instagram.com/Jaja_bar_rlz/,http://jaja.co.il,17,5,-1.0,2134,1266,6,False,7522315
17,Wakma Restaurant,0795555471,"Rothschild 45, Rishon Lezion (G Rothschild)","Sunday
  12: 00-22: 45
Monday
  12: 00-22: 45
Tuesday
  12: 00-22: 45
Wednesday
  12: 00-22: 45
Thursday
  12: 00-22: 45
Friday
  11: 30-15: 30
Saturday
  19: 00-23: 00",Asian restaurant,7.7,False,False,True,True,https://www.facebook.com/wakamefood,https://www.instagram.com/wakamefood/,http://www.wakame.co.il,31,9,-1.0,614,860,8,False,7526642
18,Sorrento,03-6543207,"Braszewski 8, Rishon Lezion","Sunday
  12: 00-23: 00
Monday
  12: 00-23: 00
Tuesday
  12: 00-23: 00
Wednesday
  12: 00-23: 00
Thursday
  12: 00-23: 30
Friday
 closed
Saturday
  18: 30-23: 00",Italian restaurant,8.2,True,True,True,True,https://www.facebook.com/671282829625993,,http://sorento.rest.co.il,23,9,-1.0,2104,1906,8,False,7536375
19,King Solomon's skewers,050-9504727,"Rabbi Uziel 34, Beer Yaakov","Sunday
  10: 00-24: 00
Monday
  10: 00-24: 00
Tuesday
  10: 00-24: 00
Wednesday
  10: 00-24: 00
Thursday
  10: 00-24: 00
Friday
 closed
Saturday
 closed",Grill bar,8.7,True,False,False,True,https://www.facebook.com/111927476850722,,,16,2,-1.0,390,30,5,False,70300
0,Pizza Fargo,08-9401292,"Weizmann 24, Ness Ziona","Sunday
  10: 30-23: 15
Monday
  10: 30-23: 15
Tuesday
  10: 30-23: 15
Wednesday
  10: 30-23: 15
Thursday
  10: 30-23: 15
Friday
  10: 15-14: 45
Saturday
  20: 15-23: 15",Pizza chain,8.5,False,False,True,True,https://www.facebook.com/161226910562697,,http://prego.co.il,16,2,-1.0,490,227,10,False,7408004
1,The white stork,03-9508021,"Tulipman 7, Rishon Lezion","Sunday
 closed
Monday
  12: 00-20: 00
Tuesday
  12: 00-20: 00
Wednesday
  12: 00-20: 00
Thursday
  12: 00-20: 00
Friday
  12: 00-01: 00
Saturday
  12: 00-20: 00",European restaurant,8.0,True,False,True,False,https://www.facebook.com/740773782633831,,http://youtu.be,-1,-1,-1.0,177,549,0,False,0
2,Shawarma Herzl 2,03-5223827,"Moshe Levy 7, Rishon Lezion","Sunday
  11: 00-24: 00
Monday
  11: 00-24: 00
Tuesday
  11: 00-24: 00
Wednesday
  11: 00-24: 00
Thursday
  11: 00-24: 00
Friday
 closed
Saturday
  21: 15-24: 00",Shawarma net,9.3,False,False,False,False,https://www.facebook.com/192361270780833,,http://herzl2.co.il,60,5,-1.0,2281,833,31,False,7565821
3,Vineyards Grill Bar,03-9508885,"Winery 12, Rishon Lezion","Sunday
  10: 00-19: 00
Monday
  10: 00-19: 00
Tuesday
  10: 00-19: 00
Wednesday
  10: 00-19: 00
Thursday
  10: 00-19: 00
Friday
 closed
Saturday
 closed",Fast food restaurant,6.8,True,False,False,False,,,,-1,-1,-1.0,116,121,0,False,7549718
4,The square skewers are kosher,03-9464949,"Sderot Yaakov 2, Rishon Lezion","Sunday
  11: 00-20: 00
Monday
  11: 00-20: 00
Tuesday
  11: 00-20: 00
Wednesday
  11: 00-20: 00
Thursday
  11: 00-20: 00
Friday
 closed
Saturday
 closed",Grill bar,8.0,False,False,False,True,,,,10,2,-1.0,944,697,3,False,7550501
5,Global schnitzel,03-9090663,"King Solomon 2, Rishon Lezion","Sunday
  11: 00-22: 00
Monday
  11: 00-22: 00
Tuesday
  11: 00-22: 00
Wednesday
  11: 00-22: 00
Thursday
  11: 00-22: 00
Friday
 closed
Saturday
 closed",Fast food restaurant,7.9,False,False,True,True,,,,3,2,-1.0,140,166,0,False,7560302
6,The grocery store,03-5272395,"The army, planted","Sunday
  06: 00-17: 00
Monday
  06: 00-19: 00
Tuesday
  06: 00-19: 00
Wednesday
  06: 00-19: 00
Thursday
  06: 00-19: 00
Friday
  06: 00-14: 00
Saturday
 closed",sandwich bar,7.0,True,False,False,True,https://www.facebook.com/2385137635091834,,,12,2,-1.0,279,20,0,False,0
7,Pokey Bar,03-9635933,"Eliezer Mazal 13, Rishon Lezion","Sunday
  10: 00-22: 00
Monday
  10: 00-22: 00
Tuesday
  10: 00-22: 00
Wednesday
  10: 00-22: 00
Thursday
  10: 00-22: 00
Friday
 closed
Saturday
 closed",Fast food restaurant,6.5,False,False,True,True,https://www.facebook.com/740979502908028,,http://poke-bar.co.il,11,-1,-1.0,312,2914,0,False,7565327
8,New Bucket,077-9386338,"Golda Meir 1, Rishon Lezion","Sunday
  11: 00-22: 30
Monday
  11: 00-22: 30
Tuesday
  11: 00-22: 30
Wednesday
  11: 00-22: 30
Thursday
  11: 00-22: 30
Friday
 closed
Saturday
 closed",Sandwich Bar chain,7.7,True,False,True,False,https://www.facebook.com/1523329484554652,,http://new-deli.co.il,-1,-1,-1.0,240,267,0,False,7572001
9,Giraffe Noodle Bar,03-9592400,"Cinema City Rishon LeZion, Rishon Lezion","Sunday
  12: 00-23: 00
Monday
  12: 00-23: 00
Tuesday
  12: 00-23: 00
Wednesday
  12: 00-23: 00
Thursday
  12: 00-23: 00
Friday
  12: 00-23: 00
Saturday
  12: 00-23: 00",A chain of Asian restaurants,8.1,False,True,True,False,https://www.facebook.com/174669469923070,,http://giraffe.co.il,46,10,1.0,1171,1,15,False,7532504
10,The heart of the baguette,03-9691376,"Rothschild 28, Rishon Lezion","Sunday
  09: 30-21: 00
Monday
  09: 30-21: 00
Tuesday
  09: 30-21: 00
Wednesday
  09: 00-23: 00
Thursday
  09: 30-21: 00
Friday
  09: 30-14: 00
Saturday
 closed",Fast food restaurant,8.2,False,False,True,False,https://www.facebook.com/782034958563973,,http://levhabaget.co.il,9,-1,-1.0,172,73,0,True,7526715
11,The hot baguette,03-9664422,"Sderot Begin 4, Rishon Lezion","Sunday
  10: 00-20: 00
Monday
  10: 00-20: 00
Tuesday
  10: 00-20: 00
Wednesday
  10: 00-20: 00
Thursday
  10: 00-20: 00
Friday
  10: 30-18: 45
Saturday
 closed",Fast food restaurant,8.7,False,False,True,True,https://www.facebook.com/THE.HOT.BAGUETTE,https://www.instagram.com/Habaget_halohet/,http://habagethalohet.co.il,32,3,-1.0,501,256,13,False,7521450
12,Noa's sushi,052-3234005,"Hanhalieli 13, Rishon Lezion","Sunday
 closed
Monday
  16: 00-21: 00
Tuesday
  16: 00-21: 00
Wednesday
  16: 00-21: 00
Thursday
  16: 00-21: 00
Friday
 closed
Saturday
 closed",Sushi,9.0,True,False,False,True,https://www.facebook.com/noasushiivent1,,http://noashariv.co.il,-1,-1,-1.0,246,101,0,False,7555026
13,The Canaanite,08-9400352,"Citrus 13, Ness Ziona","Sunday
  11: 00-15: 00
Monday
  11: 00-15: 00
Tuesday
  11: 00-15: 00
Wednesday
  11: 00-15: 00
Thursday
  11: 00-15: 00
Friday
  10: 00-15: 00
Saturday
 closed",Hummus,7.8,True,False,True,True,https://www.facebook.com/104401181099220,https://www.instagram.com/Ha.cnaani/,http://hummus.hacnaani.com,7,2,-1.0,530,551,5,False,7403602
14,Ruth,08-9281141,"Ilan Ramon 4, Ness Ziona","Sunday
  17: 00-23: 00
Monday
  17: 00-23: 00
Tuesday
  17: 00-23: 00
Wednesday
  17: 00-23: 00
Thursday
  17: 00-23: 00
Friday
 closed
Saturday
 closed",A place to eat,7.6,True,False,True,False,https://www.facebook.com/119491718427531,,http://ruth.rest.co.il,20,3,-1.0,840,1649,0,True,0
15,Pita Besta,03-7502277,"Rothschild 71, Rishon Lezion","Sunday
  10: 45-until last customer
Monday
  10: 45-until last customer
Tuesday
  10: 45-until last customer
Wednesday
  10: 45-until last customer
Thursday
  10: 45-until last customer
Friday
  11: 00-15: 15
Saturday
  18:30-until last customer",Fast food chain,6.9,False,False,True,True,https://www.facebook.com/pitabasta,https://www.instagram.com/pitabasta_rlz/,http://pitabasta.com,6,1,-1.0,373,445,0,False,7520270
16,Pizza first,03-9522890,"Sderot Zalman Shneur 16, Rishon Lezion","Sunday
  10: 00-24: 00
Monday
  10: 00-24: 00
Tuesday
  10: 00-24: 00
Wednesday
  10: 00-24: 00
Thursday
  10: 00-24: 00
Friday
 closed
Saturday
  20: 15-24: 00",Pizzeria,7.2,True,False,True,False,https://www.facebook.com/1604834926432028,,http://pizzarishonim.co.il,13,-1,-1.0,576,166,6,False,7560807
17,Pizza USA,03-9669447,"Bernstein 3, Rishon Lezion","Sunday
  08: 00-23: 00
Monday
  08: 00-23: 00
Tuesday
  08: 00-23: 00
Wednesday
  08: 00-23: 00
Thursday
  08: 00-23: 00
Friday
  09: 00-14: 00
Saturday
  20: 15-23: 00",Pizzeria,7.7,False,False,True,True,https://www.facebook.com/162260303829603,,http://pizzausa.co.il,21,7,-1.0,506,656,4,False,7550303
18,Hummus Eliyahu,03-9615677,"Azrieli Mall Rishonim, Rishon Lezion","Sunday
  10: 30-21: 00
Monday
  10: 30-21: 00
Tuesday
  10: 30-21: 00
Wednesday
  10: 30-21: 00
Thursday
  10: 30-21: 00
Friday
  09: 30-14: 00
Saturday
 closed",A network of chickpeas,8.9,True,False,True,False,https://www.facebook.com/326910581073910,,http://humus-eli-yahoo.com,15,3,-1.0,287,476,6,False,0
19,Pizza Pepe,03-7443939,"Arieh Ben Eliezer 31, Rishon Lezion","Sunday
  11: 30-22: 30
Monday
  11: 30-22: 30
Tuesday
  11: 30-22: 30
Wednesday
  11: 30-22: 30
Thursday
  11: 30-22: 30
Friday
 closed
Saturday
 closed",Pizzeria,9.1,True,False,True,True,https://www.facebook.com/1093375407424863,,http://pizza-papa.zapages.co.il,-1,-1,-1.0,38,14,0,False,7522936
0,The falafel of Ramla,052-5407730,"Rothschild 47, Rishon Lezion","Sunday
  09: 30-20: 00
Monday
  09: 30-20: 00
Tuesday
  09: 30-20: 00
Wednesday
  09: 30-20: 00
Thursday
  09: 30-20: 00
Friday
  09: 30-14: 15
Saturday
 closed",Fast food restaurant,9.5,True,False,True,True,https://www.facebook.com/falafel.r.rishon,https://www.instagram.com/Falafel_ramla.rishon/,http://falafel_ramla.rishon,10,-1,-1.0,206,108,5,True,7526644
1,Jaja,077-9386330,"Rothschild 86, Rishon Lezion","Sunday
  11: 45-24: 00
Monday
  11: 45-24: 00
Tuesday
  11: 45-24: 00
Wednesday
  11: 45-24: 00
Thursday
  11: 45-24: 00
Friday
  12: 00-22: 00
Saturday
  12: 00-24: 00",Restaurant bar,8.7,False,True,True,True,https://www.facebook.com/766029270080872,https://www.instagram.com/Jaja_bar_rlz/,http://jaja.co.il,17,5,-1.0,2134,1266,6,False,7522315
2,Wakma Restaurant,0795555471,"Rothschild 45, Rishon Lezion (G Rothschild)","Sunday
  12: 00-22: 45
Monday
  12: 00-22: 45
Tuesday
  12: 00-22: 45
Wednesday
  12: 00-22: 45
Thursday
  12: 00-22: 45
Friday
  11: 30-15: 30
Saturday
  19: 00-23: 00",Asian restaurant,7.3,False,False,True,True,https://www.facebook.com/wakamefood,https://www.instagram.com/wakamefood/,http://www.wakame.co.il,31,9,-1.0,614,860,8,False,7526642
3,Sorrento,03-6543207,"Braszewski 8, Rishon Lezion","Sunday
  12: 00-23: 00
Monday
  12: 00-23: 00
Tuesday
  12: 00-23: 00
Wednesday
  12: 00-23: 00
Thursday
  12: 00-23: 30
Friday
 closed
Saturday
  18: 30-23: 00",Italian restaurant,8.0,False,True,True,True,https://www.facebook.com/671282829625993,,http://sorento.rest.co.il,23,9,-1.0,2104,1906,8,False,7536375
4,King Solomon's skewers,050-9504727,"Rabbi Uziel 34, Beer Yaakov","Sunday
  10: 00-24: 00
Monday
  10: 00-24: 00
Tuesday
  10: 00-24: 00
Wednesday
  10: 00-24: 00
Thursday
  10: 00-24: 00
Friday
 closed
Saturday
 closed",Grill bar,9.0,False,False,False,True,https://www.facebook.com/111927476850722,,,16,2,-1.0,390,30,5,False,70300
5,Pizza Fargo,08-9401292,"Weizmann 24, Ness Ziona","Sunday
  10: 30-23: 15
Monday
  10: 30-23: 15
Tuesday
  10: 30-23: 15
Wednesday
  10: 30-23: 15
Thursday
  10: 30-23: 15
Friday
  10: 15-14: 45
Saturday
  20: 15-23: 15",Pizza chain,9.5,False,False,True,True,https://www.facebook.com/161226910562697,,http://prego.co.il,16,2,-1.0,490,227,10,False,7408004
6,The white stork,03-9508021,"Tulipman 7, Rishon Lezion","Sunday
 closed
Monday
  12: 00-20: 00
Tuesday
  12: 00-20: 00
Wednesday
  12: 00-20: 00
Thursday
  12: 00-20: 00
Friday
  12: 00-01: 00
Saturday
  12: 00-20: 00",European restaurant,6.5,False,False,True,False,https://www.facebook.com/740773782633831,,http://youtu.be,-1,-1,-1.0,177,549,0,False,0
7,Shawarma Herzl 2,03-5223827,"Moshe Levy 7, Rishon Lezion","Sunday
  11: 00-24: 00
Monday
  11: 00-24: 00
Tuesday
  11: 00-24: 00
Wednesday
  11: 00-24: 00
Thursday
  11: 00-24: 00
Friday
 closed
Saturday
  21: 15-24: 00",Shawarma net,9.3,True,False,False,False,https://www.facebook.com/192361270780833,,http://herzl2.co.il,60,5,-1.0,2281,833,31,False,7565821
8,Vineyards Grill Bar,03-9508885,"Winery 12, Rishon Lezion","Sunday
  10: 00-19: 00
Monday
  10: 00-19: 00
Tuesday
  10: 00-19: 00
Wednesday
  10: 00-19: 00
Thursday
  10: 00-19: 00
Friday
 closed
Saturday
 closed",Fast food restaurant,6.6,False,False,False,False,,,,-1,-1,-1.0,116,121,0,False,7549718
9,The square skewers are kosher,03-9464949,"Sderot Yaakov 2, Rishon Lezion","Sunday
  11: 00-20: 00
Monday
  11: 00-20: 00
Tuesday
  11: 00-20: 00
Wednesday
  11: 00-20: 00
Thursday
  11: 00-20: 00
Friday
 closed
Saturday
 closed",Grill bar,9.5,False,False,False,True,,,,10,2,-1.0,944,697,3,False,7550501
10,Global schnitzel,03-9090663,"King Solomon 2, Rishon Lezion","Sunday
  11: 00-22: 00
Monday
  11: 00-22: 00
Tuesday
  11: 00-22: 00
Wednesday
  11: 00-22: 00
Thursday
  11: 00-22: 00
Friday
 closed
Saturday
 closed",Fast food restaurant,7.8,True,False,True,True,,,,3,2,-1.0,140,166,0,False,7560302
11,The grocery store,03-5272395,"The army, planted","Sunday
  06: 00-17: 00
Monday
  06: 00-19: 00
Tuesday
  06: 00-19: 00
Wednesday
  06: 00-19: 00
Thursday
  06: 00-19: 00
Friday
  06: 00-14: 00
Saturday
 closed",sandwich bar,6.6,False,False,False,True,https://www.facebook.com/2385137635091834,,,12,2,-1.0,279,20,0,False,0
12,Pokey Bar,03-9635933,"Eliezer Mazal 13, Rishon Lezion","Sunday
  10: 00-22: 00
Monday
  10: 00-22: 00
Tuesday
  10: 00-22: 00
Wednesday
  10: 00-22: 00
Thursday
  10: 00-22: 00
Friday
 closed
Saturday
 closed",Fast food restaurant,9.8,False,False,True,True,https://www.facebook.com/740979502908028,,http://poke-bar.co.il,11,-1,-1.0,312,2914,0,False,7565327
13,New Bucket,077-9386338,"Golda Meir 1, Rishon Lezion","Sunday
  11: 00-22: 30
Monday
  11: 00-22: 30
Tuesday
  11: 00-22: 30
Wednesday
  11: 00-22: 30
Thursday
  11: 00-22: 30
Friday
 closed
Saturday
 closed",Sandwich Bar chain,9.2,False,False,True,False,https://www.facebook.com/1523329484554652,,http://new-deli.co.il,-1,-1,-1.0,240,267,0,False,7572001
14,Giraffe Noodle Bar,03-9592400,"Cinema City Rishon LeZion, Rishon Lezion","Sunday
  12: 00-23: 00
Monday
  12: 00-23: 00
Tuesday
  12: 00-23: 00
Wednesday
  12: 00-23: 00
Thursday
  12: 00-23: 00
Friday
  12: 00-23: 00
Saturday
  12: 00-23: 00",A chain of Asian restaurants,6.6,False,True,True,False,https://www.facebook.com/174669469923070,,http://giraffe.co.il,46,10,1.0,1171,1,15,False,7532504
15,The heart of the baguette,03-9691376,"Rothschild 28, Rishon Lezion","Sunday
  09: 30-21: 00
Monday
  09: 30-21: 00
Tuesday
  09: 30-21: 00
Wednesday
  09: 00-23: 00
Thursday
  09: 30-21: 00
Friday
  09: 30-14: 00
Saturday
 closed",Fast food restaurant,8.6,False,False,True,False,https://www.facebook.com/782034958563973,,http://levhabaget.co.il,9,-1,-1.0,172,73,0,True,7526715
16,The hot baguette,03-9664422,"Sderot Begin 4, Rishon Lezion","Sunday
  10: 00-20: 00
Monday
  10: 00-20: 00
Tuesday
  10: 00-20: 00
Wednesday
  10: 00-20: 00
Thursday
  10: 00-20: 00
Friday
  10: 30-18: 45
Saturday
 closed",Fast food restaurant,8.7,False,False,True,True,https://www.facebook.com/THE.HOT.BAGUETTE,https://www.instagram.com/Habaget_halohet/,http://habagethalohet.co.il,32,3,-1.0,501,256,13,False,7521450
17,Noa's sushi,052-3234005,"Hanhalieli 13, Rishon Lezion","Sunday
 closed
Monday
  16: 00-21: 00
Tuesday
  16: 00-21: 00
Wednesday
  16: 00-21: 00
Thursday
  16: 00-21: 00
Friday
 closed
Saturday
 closed",Sushi,8.1,False,False,False,True,https://www.facebook.com/noasushiivent1,,http://noashariv.co.il,-1,-1,-1.0,246,101,0,False,7555026
18,The Canaanite,08-9400352,"Citrus 13, Ness Ziona","Sunday
  11: 00-15: 00
Monday
  11: 00-15: 00
Tuesday
  11: 00-15: 00
Wednesday
  11: 00-15: 00
Thursday
  11: 00-15: 00
Friday
  10: 00-15: 00
Saturday
 closed",Hummus,9.7,True,False,True,True,https://www.facebook.com/104401181099220,https://www.instagram.com/Ha.cnaani/,http://hummus.hacnaani.com,7,2,-1.0,530,551,5,False,7403602
19,Ruth,08-9281141,"Ilan Ramon 4, Ness Ziona","Sunday
  17: 00-23: 00
Monday
  17: 00-23: 00
Tuesday
  17: 00-23: 00
Wednesday
  17: 00-23: 00
Thursday
  17: 00-23: 00
Friday
 closed
Saturday
 closed",A place to eat,8.3,True,False,True,False,https://www.facebook.com/119491718427531,,http://ruth.rest.co.il,20,3,-1.0,840,1649,0,True,0
20,Pita Besta,03-7502277,"Rothschild 71, Rishon Lezion","Sunday
  10: 45-until last customer
Monday
  10: 45-until last customer
Tuesday
  10: 45-until last customer
Wednesday
  10: 45-until last customer
Thursday
  10: 45-until last customer
Friday
  11: 00-15: 15
Saturday
  18:30-until last customer",Fast food chain,7.2,False,False,True,True,https://www.facebook.com/pitabasta,https://www.instagram.com/pitabasta_rlz/,http://pitabasta.com,6,1,-1.0,373,445,0,False,7520270
21,Pizza first,03-9522890,"Sderot Zalman Shneur 16, Rishon Lezion","Sunday
  10: 00-24: 00
Monday
  10: 00-24: 00
Tuesday
  10: 00-24: 00
Wednesday
  10: 00-24: 00
Thursday
  10: 00-24: 00
Friday
 closed
Saturday
  20: 15-24: 00",Pizzeria,9.7,False,False,True,False,https://www.facebook.com/1604834926432028,,http://pizzarishonim.co.il,13,-1,-1.0,576,166,6,False,7560807
22,Pizza USA,03-9669447,"Bernstein 3, Rishon Lezion","Sunday
  08: 00-23: 00
Monday
  08: 00-23: 00
Tuesday
  08: 00-23: 00
Wednesday
  08: 00-23: 00
Thursday
  08: 00-23: 00
Friday
  09: 00-14: 00
Saturday
  20: 15-23: 00",Pizzeria,7.7,False,False,True,True,https://www.facebook.com/162260303829603,,http://pizzausa.co.il,21,7,-1.0,506,656,4,False,7550303
23,Hummus Eliyahu,03-9615677,"Azrieli Mall Rishonim, Rishon Lezion","Sunday
  10: 30-21: 00
Monday
  10: 30-21: 00
Tuesday
  10: 30-21: 00
Wednesday
  10: 30-21: 00
Thursday
  10: 30-21: 00
Friday
  09: 30-14: 00
Saturday
 closed",A network of chickpeas,7.6,False,False,True,False,https://www.facebook.com/326910581073910,,http://humus-eli-yahoo.com,15,3,-1.0,287,476,6,False,0
24,Pizza Pepe,03-7443939,"Arieh Ben Eliezer 31, Rishon Lezion","Sunday
  11: 30-22: 30
Monday
  11: 30-22: 30
Tuesday
  11: 30-22: 30
Wednesday
  11: 30-22: 30
Thursday
  11: 30-22: 30
Friday
 closed
Saturday
 closed",Pizzeria,9.7,False,False,True,True,https://www.facebook.com/1093375407424863,,http://pizza-papa.zapages.co.il,-1,-1,-1.0,38,14,0,False,7522936
25,The falafel of Ramla,052-5407730,"Rothschild 47, Rishon Lezion","Sunday
  09: 30-20: 00
Monday
  09: 30-20: 00
Tuesday
  09: 30-20: 00
Wednesday
  09: 30-20: 00
Thursday
  09: 30-20: 00
Friday
  09: 30-14: 15
Saturday
 closed",Fast food restaurant,6.8,False,False,True,True,https://www.facebook.com/falafel.r.rishon,https://www.instagram.com/Falafel_ramla.rishon/,http://falafel_ramla.rishon,10,-1,-1.0,206,108,5,True,7526644
